organizzazione_1,organizzazione_2,similarità_dimensione,similarità_codateco_aggregato,similarità_popolazione_classi_ordinali,similarità_anno_compilazione,similarità_numero_codice_campo,similarità_organico,similarità_codice_macro,similarità_label 0,similarità_media
11926946,44118667,False,False,0.79,0.22,1.0,0.62,1.0,0.13,0.47
11926946,44710847,True,False,1.0,0.22,1.0,0.84,1.0,0.16,0.6525000000000001
11926946,44701390,False,False,0.0,0.11,1.0,0.85,1.0,0.16,0.39
11926946,46327415,False,False,0.0,0.11,1.0,0.86,1.0,0.15,0.39
11926946,45024864,True,True,0.0,0.22,1.0,0.82,1.0,0.2,0.655
11926946,46322477,False,False,0.0,0.22,0.91,0.76,1.0,0.17,0.3825
11926946,46152143,True,False,0.79,0.22,1.0,0.87,1.0,0.2,0.6350000000000001
11926946,46746173,True,False,0.0,0.11,1.0,0.59,1.0,0.12,0.47750000000000004
11926946,48057955,False,False,0.79,0.11,1.0,0.69,1.0,0.02,0.45125
11926946,48615138,False,False,0.0,0.11,1.0,0.58,1.0,0.16,0.35625
11926946,50539607,False,False,0.79,0.11,1.0,0.37,1.0,0.14,0.42625
11926946,53869234,False,False,0.79,0.11,0.91,0.88,0.83,0.1,0.4525
11926946,56291112,False,False,1.0,0.11,0.91,0.88,1.0,0.14,0.505
11926946,61775119,False,False,0.0,0.11,1.0,0.65,1.0,0.15,0.36375
13036277,24460182,True,False,1.0,0.22,0.82,0.83,1.0,0.19,0.6325000000000001
13036277,13315566,True,False,1.0,0.7,1.0,0.7,1.0,0.17,0.69625
13036277,13370884,True,True,1.0,0.25,1.0,0.89,1.0,0.16,0.7875
13036277,15120213,True,False,1.0,0.6,1.0,0.65,1.0,0.29,0.6925
13036277,13327152,True,True,1.0,0.67,0.91,0.7,1.0,0.25,0.81625
13036277,13369994,True,True,1.0,0.78,0.82,0.74,1.0,0.19,0.8162500000000001
13036277,13090819,True,False,0.21,0.11,0.55,0.71,0.67,0.05,0.4125
13036277,13074995,True,False,1.0,0.7,1.0,0.92,1.0,0.32,0.7425
13036277,13073313,False,True,1.0,0.0,0.55,0.78,0.67,0.12,0.515
13036277,22748742,False,False,0.21,0.33,1.0,0.71,1.0,0.19,0.43
13036277,17864793,False,True,0.0,0.27,1.0,0.88,1.0,0.28,0.5537500000000001
13036277,23166880,False,True,1.0,0.44,1.0,0.85,1.0,0.15,0.68
13036277,23166520,False,True,1.0,0.5,1.0,0.84,1.0,0.15,0.68625
13036277,57489018,False,False,0.21,0.12,0.64,0.79,1.0,0.07,0.35374999999999995
13036277,38274951,True,False,0.21,0.25,1.0,0.93,1.0,0.17,0.5700000000000001
13036277,24445801,False,True,1.0,0.2,1.0,0.7,1.0,0.17,0.63375
13036277,24530218,False,False,0.21,0.44,1.0,0.5,1.0,0.22,0.42125
13036277,24432605,False,False,0.21,0.3,1.0,0.9,1.0,0.17,0.4475
13036277,22529314,True,False,0.21,0.3,1.0,0.78,1.0,0.24,0.56625
13036277,15114811,False,True,1.0,0.5,1.0,0.92,1.0,0.23,0.70625
13036277,47120523,False,True,1.0,0.12,0.73,0.71,1.0,0.11,0.5837500000000001
13036277,15112897,True,False,1.0,0.56,1.0,0.78,1.0,0.23,0.69625
13036277,15114560,True,False,1.0,0.33,1.0,0.95,1.0,0.17,0.68125
13036277,15120535,True,False,0.21,0.5,1.0,0.84,1.0,0.3,0.60625
13036277,22739044,False,False,0.0,0.33,1.0,0.91,1.0,0.21,0.43125
13036277,16351011,False,False,0.0,0.0,1.0,0.63,1.0,0.16,0.34875
13036277,16589318,True,False,0.21,0.56,1.0,0.77,1.0,0.24,0.5975
13036277,17223141,True,False,1.0,0.27,1.0,0.89,1.0,0.21,0.67125
13036277,17263567,True,False,1.0,0.2,1.0,0.82,1.0,0.33,0.6687500000000001
13036277,17911757,True,False,1.0,0.33,1.0,0.25,1.0,0.23,0.6012500000000001
13036277,20541729,False,False,0.21,0.3,1.0,0.77,1.0,0.34,0.4525
13036277,37045921,True,False,1.0,0.1,1.0,0.62,1.0,0.25,0.6212500000000001
13036277,38553239,False,False,0.21,0.1,1.0,0.58,1.0,0.13,0.3775
13036277,21048907,False,False,0.21,0.3,1.0,0.93,1.0,0.33,0.47125
13036277,22817670,True,False,0.21,0.44,1.0,0.78,1.0,0.15,0.5725
13036277,24672560,True,False,1.0,0.3,1.0,0.7,1.0,0.21,0.65125
13036277,22449157,False,False,1.0,0.33,0.73,0.91,1.0,0.07,0.505
13036277,22513966,False,False,0.21,0.44,1.0,0.9,1.0,0.27,0.4775
13036277,22567271,False,False,0.0,0.3,1.0,0.73,1.0,0.17,0.4
13036277,22738787,True,False,0.21,0.33,1.0,0.73,1.0,0.15,0.5525
13036277,22748378,False,False,0.0,0.3,1.0,0.68,1.0,0.32,0.4125
13036277,22737572,False,False,0.21,0.33,0.91,0.86,0.83,0.19,0.41625
13036277,22737728,False,True,1.0,0.3,1.0,0.9,1.0,0.19,0.6737500000000001
13036277,22778156,False,True,1.0,0.44,1.0,0.84,1.0,0.2,0.685
13036277,22802671,False,False,0.0,0.5,1.0,0.66,1.0,0.29,0.43125
13036277,21697226,True,False,1.0,0.2,1.0,0.65,1.0,0.22,0.6337499999999999
13036277,22787251,False,False,1.0,0.3,1.0,0.82,1.0,0.25,0.5462499999999999
13036277,22817877,False,False,0.0,0.33,1.0,0.54,1.0,0.17,0.38
13036277,22881504,False,False,0.0,0.3,1.0,0.87,1.0,0.1,0.40875
13036277,22865741,False,False,1.0,0.33,0.91,0.86,0.83,0.17,0.5125000000000001
13036277,22834498,True,False,0.0,0.22,1.0,0.66,1.0,0.19,0.50875
13036277,22865035,False,False,1.0,0.0,0.64,0.86,0.67,0.12,0.41125
13036277,22896597,False,False,0.0,0.5,1.0,0.88,1.0,0.2,0.4475
13036277,22916892,False,False,0.21,0.33,1.0,0.59,1.0,0.34,0.43374999999999997
13036277,22895119,False,True,1.0,0.2,1.0,0.91,1.0,0.18,0.66125
13036277,23037500,False,False,0.21,0.44,1.0,0.9,1.0,0.29,0.48
13036277,23111722,False,False,0.0,0.3,1.0,0.83,1.0,0.14,0.40875
13036277,22895714,True,False,0.21,0.5,1.0,0.91,1.0,0.18,0.6
13036277,22834383,True,False,0.21,0.44,1.0,0.92,1.0,0.21,0.5975
13036277,22923138,False,True,1.0,0.44,1.0,0.79,1.0,0.26,0.68625
13036277,23172027,False,False,0.21,0.33,1.0,0.83,1.0,0.25,0.4525
13036277,24416908,True,False,0.0,0.33,1.0,0.59,1.0,0.17,0.51125
13036277,24430386,False,True,0.21,0.33,0.73,0.82,1.0,0.14,0.5287499999999999
13036277,24417143,False,False,0.21,0.3,1.0,0.83,1.0,0.18,0.44
13036277,24431251,True,False,1.0,0.3,1.0,0.69,1.0,0.19,0.6475000000000001
13036277,24460126,True,False,1.0,0.22,0.91,0.79,1.0,0.22,0.6425
13036277,24430807,False,False,0.21,0.33,1.0,0.89,1.0,0.2,0.45375000000000004
13036277,24461416,False,False,1.0,0.22,0.91,0.88,1.0,0.19,0.525
13036277,24412967,False,False,0.21,0.3,0.82,0.67,1.0,0.12,0.39
13036277,24501790,False,False,1.0,0.33,1.0,0.76,1.0,0.14,0.5287499999999999
13036277,24502165,True,False,0.21,0.33,1.0,0.79,1.0,0.27,0.575
13036277,24485944,False,True,1.0,0.2,0.91,0.86,0.83,0.27,0.63375
13036277,24461172,False,False,1.0,0.12,1.0,0.8,1.0,0.15,0.50875
13036277,24512567,True,False,0.21,0.33,1.0,0.97,1.0,0.24,0.59375
13036277,22890813,False,True,1.0,0.33,1.0,0.86,1.0,0.24,0.6787500000000001
13036277,24431272,False,False,1.0,0.22,0.73,0.7,1.0,0.2,0.48125
13036277,24586103,True,False,1.0,0.3,1.0,0.7,1.0,0.21,0.65125
13036277,24575025,True,False,1.0,0.33,1.0,0.94,1.0,0.26,0.6912499999999999
13036277,24606672,True,False,0.21,0.33,1.0,0.89,1.0,0.19,0.5775
13036277,24617981,False,False,0.21,0.33,1.0,0.85,1.0,0.2,0.44875000000000004
13036277,24635635,True,False,0.21,0.33,1.0,0.86,1.0,0.2,0.5750000000000001
13036277,24618864,True,False,1.0,0.3,1.0,0.78,1.0,0.36,0.68
13036277,24634137,True,False,0.21,0.3,1.0,0.67,1.0,0.23,0.55125
13036277,24634621,True,False,0.21,0.33,1.0,0.92,1.0,0.19,0.58125
13036277,24529441,False,False,0.21,0.1,1.0,0.82,1.0,0.18,0.41375
13036277,24685186,True,False,0.21,0.22,1.0,0.74,1.0,0.25,0.5525
13036277,22529102,True,False,0.0,0.33,1.0,0.62,1.0,0.13,0.51
13036277,24666903,False,True,0.21,0.5,0.91,0.74,1.0,0.08,0.555
13036277,24672469,True,False,1.0,0.12,0.91,0.84,1.0,0.2,0.63375
13036277,24655348,True,False,1.0,0.33,1.0,0.74,1.0,0.18,0.65625
13036277,24673735,True,False,1.0,0.12,0.91,0.65,1.0,0.19,0.60875
13036277,24655546,True,False,1.0,0.33,1.0,0.88,1.0,0.3,0.68875
13036277,25848641,False,False,1.0,0.22,1.0,0.96,1.0,0.2,0.5475
13036277,25888697,False,False,0.21,0.22,0.91,0.96,1.0,0.18,0.435
13036277,25907131,True,False,1.0,0.44,0.85,0.76,0.75,0.15,0.61875
13036277,26036460,True,False,1.0,0.3,1.0,0.58,1.0,0.17,0.63125
13036277,30404299,True,False,0.21,0.22,1.0,0.71,1.0,0.22,0.5449999999999999
13036277,30477998,False,False,1.0,0.11,1.0,0.8,1.0,0.27,0.5225
13036277,32011667,True,False,0.21,0.22,1.0,0.77,1.0,0.22,0.5524999999999999
13036277,34738362,True,False,1.0,0.22,1.0,0.79,1.0,0.23,0.655
13036277,35979660,True,True,0.21,0.1,1.0,0.57,1.0,0.19,0.63375
13036277,37303802,True,False,0.21,0.1,1.0,0.66,1.0,0.23,0.525
13036277,37417707,True,False,0.21,0.1,1.0,0.93,1.0,0.1,0.5425
13036277,37516374,True,False,0.21,0.1,1.0,0.71,1.0,0.18,0.5249999999999999
13036277,38176350,True,False,0.21,0.1,1.0,0.91,1.0,0.19,0.5512500000000001
13036277,38270618,False,False,0.0,0.1,1.0,0.89,1.0,0.17,0.395
13036277,38292651,False,False,0.21,0.1,1.0,0.71,1.0,0.26,0.41000000000000003
13036277,38360501,False,True,0.0,0.25,1.0,0.7,1.0,0.21,0.52
13036277,38542766,True,False,0.21,0.25,1.0,0.85,1.0,0.15,0.5575000000000001
13036277,39850829,True,False,0.0,0.1,1.0,0.86,1.0,0.17,0.51625
13036277,48990529,False,False,0.0,0.12,1.0,0.89,1.0,0.17,0.3975
13036277,39718140,True,False,1.0,0.12,1.0,0.71,1.0,0.15,0.6225
13036277,41147164,False,False,0.0,0.25,1.0,0.86,1.0,0.26,0.42125
13036277,41737956,True,False,1.0,0.11,1.0,0.87,1.0,0.3,0.66
13036277,42071139,True,False,0.21,0.25,1.0,0.87,1.0,0.27,0.575
13036277,42070610,False,False,0.0,0.12,0.82,0.78,1.0,0.12,0.355
13036277,42169074,False,False,0.21,0.25,1.0,0.94,1.0,0.22,0.4525
13036277,58418337,True,False,0.21,0.12,0.18,0.85,0.17,0.02,0.31875
13036277,42997657,True,False,1.0,0.12,0.91,0.74,0.83,0.15,0.5937500000000001
13036277,43652596,False,True,1.0,0.11,1.0,0.91,1.0,0.16,0.6475
13036277,43869993,False,False,0.0,0.12,1.0,0.83,1.0,0.16,0.38875000000000004
13036277,43925569,True,False,0.0,0.11,1.0,0.83,1.0,0.24,0.5225000000000001
13036277,43949902,True,False,0.21,0.11,1.0,0.54,1.0,0.16,0.5025000000000001
13036277,43950172,False,False,0.21,0.11,1.0,0.61,1.0,0.12,0.38125000000000003
13036277,43950507,True,False,0.21,0.11,1.0,0.51,1.0,0.24,0.50875
13036277,44118667,True,False,0.21,0.11,1.0,0.73,1.0,0.18,0.52875
13036277,44710847,False,False,0.0,0.11,1.0,0.75,1.0,0.12,0.37250000000000005
13036277,44701390,True,False,1.0,0.12,1.0,0.77,1.0,0.1,0.62375
13036277,46327415,True,False,1.0,0.12,1.0,0.85,1.0,0.16,0.6412500000000001
13036277,45024864,False,False,1.0,0.11,1.0,0.76,1.0,0.27,0.5175000000000001
13036277,46322477,True,False,1.0,0.11,0.91,0.69,1.0,0.15,0.6075
13036277,46152143,False,False,0.21,0.11,1.0,0.77,1.0,0.15,0.40499999999999997
13036277,46746173,False,True,1.0,0.12,1.0,0.68,1.0,0.16,0.6200000000000001
13036277,48057955,True,False,0.21,0.12,1.0,0.61,1.0,0.18,0.515
13036277,48615138,True,False,1.0,0.12,1.0,0.53,1.0,0.16,0.6012500000000001
13036277,50539607,True,False,0.21,0.12,1.0,0.31,1.0,0.23,0.48375
13036277,53869234,True,False,0.21,0.12,0.91,0.87,0.83,0.22,0.52
13036277,56291112,True,True,0.0,0.12,0.91,0.87,1.0,0.12,0.6275000000000001
13036277,61775119,True,True,1.0,0.12,1.0,0.73,1.0,0.22,0.7587499999999999
11679083,11899990,True,True,1.0,0.64,0.92,0.63,1.0,0.29,0.81
11679083,11899805,True,False,0.0,0.8,0.92,0.88,1.0,0.2,0.6
11679083,11701648,True,False,0.21,0.7,0.92,0.82,1.0,0.23,0.6100000000000001
11679083,11901625,True,False,0.21,0.73,0.92,0.9,1.0,0.24,0.625
11679083,24460182,True,False,1.0,0.38,0.75,0.83,1.0,0.12,0.635
11679083,11928590,False,True,1.0,0.22,0.08,0.88,1.0,0.21,0.54875
11679083,13315566,True,False,1.0,0.89,0.92,0.56,1.0,0.28,0.70625
11679083,11926544,False,True,0.21,0.27,0.92,0.39,1.0,0.22,0.50125
11679083,13370884,True,True,1.0,0.11,0.92,0.8,1.0,0.22,0.75625
11679083,11899496,False,False,1.0,0.73,0.92,0.81,1.0,0.33,0.59875
11679083,15120213,True,False,1.0,0.78,0.92,0.5,1.0,0.25,0.68125
11679083,11928379,True,False,1.0,0.58,0.92,0.95,1.0,0.24,0.71125
11679083,13327152,True,True,1.0,0.67,0.83,0.54,1.0,0.3,0.7925
11679083,13369994,True,True,1.0,0.78,0.75,0.6,1.0,0.26,0.79875
11679083,13090819,True,False,0.21,0.11,0.5,0.87,0.67,0.07,0.42874999999999996
11679083,13074995,True,False,1.0,0.89,0.92,0.9,1.0,0.31,0.7525
11679083,13031295,True,False,1.0,0.78,0.92,0.82,1.0,0.27,0.7237500000000001
11679083,13073313,False,True,1.0,0.0,0.5,0.83,0.67,0.07,0.50875
11679083,11927042,False,True,1.0,0.3,0.92,0.93,1.0,0.35,0.6874999999999999
11679083,11927092,True,False,1.0,0.73,0.92,0.53,1.0,0.22,0.6749999999999999
11679083,11931589,False,False,1.0,0.64,0.26,0.91,1.0,0.26,0.50875
11679083,11928411,True,False,1.0,0.73,0.92,0.94,1.0,0.32,0.73875
11679083,12344554,True,False,1.0,0.73,0.85,0.63,0.86,0.23,0.6625000000000001
11679083,11942185,False,True,0.21,0.2,0.92,0.29,1.0,0.2,0.47750000000000004
11679083,12330255,True,False,1.0,0.64,0.92,0.77,1.0,0.28,0.70125
11679083,11931677,True,True,1.0,0.36,0.92,0.93,1.0,0.24,0.80625
11679083,22748742,False,False,0.21,0.5,0.92,0.56,1.0,0.2,0.42375
11679083,12348840,False,False,0.0,0.2,0.92,0.44,1.0,0.36,0.365
11679083,12345055,True,False,1.0,0.64,0.83,0.94,1.0,0.25,0.7075
11679083,12330315,False,True,0.21,0.73,0.92,0.95,1.0,0.23,0.63
11679083,12283203,False,True,1.0,0.7,0.75,0.71,1.0,0.27,0.67875
11679083,12272072,False,True,1.0,0.64,0.92,0.55,1.0,0.29,0.675
11679083,11972872,True,False,1.0,0.2,0.92,0.56,1.0,0.16,0.605
11679083,12271843,False,True,1.0,0.8,0.92,0.63,1.0,0.19,0.6925
11679083,12274866,False,False,1.0,0.2,0.92,0.55,1.0,0.31,0.4975
11679083,12303301,False,False,0.21,0.27,0.83,0.55,1.0,0.27,0.39125000000000004
11679083,12344029,True,False,1.0,0.18,0.92,0.38,1.0,0.23,0.5887500000000001
11679083,12279096,True,False,0.21,0.11,0.92,0.69,1.0,0.19,0.515
11679083,11947336,False,False,0.21,0.2,0.92,0.62,1.0,0.25,0.4
11679083,11932841,False,False,0.21,0.73,0.83,0.43,1.0,0.25,0.43125
11679083,12255528,False,False,0.21,0.55,0.83,0.59,1.0,0.17,0.41874999999999996
11679083,11933003,False,False,1.0,0.2,0.92,0.82,1.0,0.28,0.5275
11679083,11939727,False,False,0.0,0.55,0.92,0.34,1.0,0.2,0.3762500000000001
11679083,12282782,False,True,1.0,0.55,0.92,0.77,1.0,0.33,0.69625
11679083,11964246,True,False,1.0,0.7,0.92,0.72,1.0,0.24,0.6975
11679083,12299110,False,True,1.0,0.5,0.92,0.92,1.0,0.21,0.69375
11679083,12278532,False,False,0.21,0.1,0.92,0.96,1.0,0.14,0.41625
11679083,12343961,True,True,1.0,0.4,0.92,0.67,1.0,0.17,0.77
11679083,11942091,False,False,0.0,0.64,0.92,0.55,1.0,0.27,0.42250000000000004
11679083,11942072,False,True,1.0,0.1,0.02,0.9,1.0,0.17,0.5237499999999999
11679083,11947650,True,True,1.0,0.22,0.83,0.56,1.0,0.27,0.7349999999999999
11679083,11944676,True,False,1.0,0.7,0.92,0.81,1.0,0.24,0.70875
11679083,11933093,False,False,0.21,0.22,0.0,0.72,0.83,0.19,0.27125
11679083,12343020,True,False,1.0,0.8,0.92,0.88,1.0,0.31,0.7387499999999999
11679083,11947599,True,False,1.0,0.3,0.92,0.66,1.0,0.33,0.65125
11679083,12344110,True,False,1.0,0.8,0.92,0.92,1.0,0.34,0.7474999999999999
11679083,12255427,True,False,1.0,0.2,0.92,0.51,1.0,0.22,0.60625
11679083,11933587,True,False,0.21,0.64,0.83,0.5,1.0,0.23,0.55125
11679083,12278699,False,True,1.0,0.55,0.92,0.79,1.0,0.2,0.6825
11679083,11954823,True,False,1.0,0.5,0.92,0.81,1.0,0.22,0.68125
11679083,12753211,True,False,0.21,0.6,0.92,0.86,1.0,0.21,0.6
11679083,12344629,False,False,0.21,0.8,0.92,0.51,1.0,0.21,0.45625000000000004
11679083,11954897,False,True,0.21,0.2,0.92,0.56,1.0,0.13,0.5025000000000001
11679083,12303699,True,False,1.0,0.2,0.92,0.36,1.0,0.18,0.5825
11679083,12344984,True,True,0.21,0.33,0.85,0.64,0.86,0.3,0.64875
11679083,12345522,False,True,1.0,0.2,0.92,0.64,1.0,0.26,0.6275
11679083,11901448,True,False,0.21,0.67,0.85,0.82,0.86,0.27,0.585
11679083,12348191,True,True,0.21,0.67,0.92,0.35,1.0,0.23,0.6725
11679083,12345813,False,False,0.21,0.6,0.92,0.87,1.0,0.28,0.485
11679083,12359604,False,False,0.21,0.67,0.92,0.86,1.0,0.23,0.48625
11679083,12345743,False,True,1.0,0.89,0.29,0.42,1.0,0.22,0.6024999999999999
11679083,17864793,False,True,0.0,0.56,0.92,0.94,1.0,0.18,0.575
11679083,12345006,False,False,0.0,0.64,0.92,0.81,1.0,0.2,0.44625000000000004
11679083,23166880,False,True,1.0,0.62,0.92,0.89,1.0,0.17,0.7
11679083,12348265,True,False,0.21,0.6,0.92,0.83,1.0,0.29,0.6062500000000001
11679083,23166520,False,True,1.0,0.5,0.92,0.72,1.0,0.09,0.6537499999999999
11679083,12345854,False,False,1.0,0.7,0.92,0.7,1.0,0.29,0.57625
11679083,12348922,True,False,0.21,0.56,0.85,0.56,1.0,0.27,0.5562499999999999
11679083,57489018,False,False,0.21,0.12,0.58,0.89,1.0,0.22,0.3775
11679083,38274951,True,False,0.21,0.25,0.92,0.81,1.0,0.23,0.5525
11679083,12432933,True,True,1.0,0.67,0.92,0.61,1.0,0.29,0.81125
11679083,24445801,False,True,1.0,0.33,0.92,0.6,1.0,0.18,0.6287499999999999
11679083,24530218,False,False,0.21,0.44,0.92,0.35,1.0,0.23,0.39375
11679083,24432605,False,False,0.21,0.44,0.92,0.76,1.0,0.23,0.445
11679083,12346418,False,False,1.0,0.56,0.92,0.78,1.0,0.18,0.5549999999999999
11679083,12348171,True,True,0.21,0.56,0.92,0.74,1.0,0.18,0.7012499999999999
11679083,22529314,True,False,0.21,0.44,0.92,0.63,1.0,0.24,0.5549999999999999
11679083,15114811,False,True,1.0,0.5,0.92,0.83,1.0,0.27,0.69
11679083,47120523,False,True,1.0,0.12,0.67,0.55,1.0,0.09,0.55375
11679083,15112897,True,False,1.0,0.56,0.92,0.77,1.0,0.27,0.69
11679083,15114560,True,False,1.0,0.33,0.92,0.83,1.0,0.18,0.6575
11679083,15120535,True,False,0.21,0.5,0.92,0.72,1.0,0.37,0.59
11679083,22739044,False,False,0.0,0.5,0.92,0.84,1.0,0.32,0.44749999999999995
11679083,16351011,False,False,0.0,0.12,0.92,0.69,1.0,0.09,0.3525
11679083,16589318,True,False,0.21,0.4,0.92,0.84,1.0,0.26,0.5787499999999999
11679083,17223141,True,False,1.0,0.56,0.92,0.79,1.0,0.24,0.68875
11679083,17263567,True,False,1.0,0.5,0.92,0.96,1.0,0.38,0.72
11679083,17911757,True,False,1.0,0.5,0.92,0.21,1.0,0.22,0.60625
11679083,20541729,False,False,0.21,0.62,0.92,0.65,1.0,0.27,0.45875
11679083,37045921,True,False,1.0,0.22,0.92,0.47,1.0,0.18,0.59875
11679083,38553239,False,False,0.21,0.22,0.92,0.42,1.0,0.17,0.3675
11679083,21048907,False,False,0.21,0.62,0.92,0.86,1.0,0.28,0.48624999999999996
11679083,22817670,True,False,0.21,0.62,0.92,0.87,1.0,0.15,0.5962500000000001
11679083,24672560,True,False,1.0,0.44,0.92,0.54,1.0,0.2,0.6375000000000001
11679083,22449157,False,False,1.0,0.5,0.67,0.79,1.0,0.04,0.5
11679083,22513966,False,False,0.21,0.62,0.92,0.9,1.0,0.25,0.4875
11679083,22567271,False,False,0.0,0.44,0.92,0.58,1.0,0.2,0.3925
11679083,22738787,True,False,0.21,0.5,0.92,0.69,1.0,0.24,0.5700000000000001
11679083,22748378,False,False,0.0,0.44,0.92,0.53,1.0,0.36,0.40625
11679083,22737572,False,False,0.21,0.5,0.83,0.92,0.83,0.18,0.43375
11679083,22737728,False,True,1.0,0.44,0.92,0.8,1.0,0.18,0.6675
11679083,22778156,False,True,1.0,0.62,0.92,0.9,1.0,0.21,0.70625
11679083,22802671,False,False,0.0,0.5,0.92,0.53,1.0,0.28,0.40375000000000005
11679083,21697226,True,False,1.0,0.33,0.92,0.51,1.0,0.19,0.61875
11679083,22787251,False,False,1.0,0.44,0.92,0.92,1.0,0.25,0.5662499999999999
11679083,22817877,False,False,0.0,0.5,0.92,0.38,1.0,0.18,0.3725
11679083,22881504,False,False,0.0,0.44,0.92,0.72,1.0,0.21,0.41125
11679083,22865741,False,False,1.0,0.5,0.83,0.92,0.83,0.15,0.52875
11679083,22834498,True,False,0.0,0.38,0.92,0.52,1.0,0.2,0.5025
11679083,22865035,False,False,1.0,0.12,0.58,0.86,0.67,0.16,0.42375
11679083,22896597,False,False,0.0,0.5,0.92,0.86,1.0,0.24,0.43999999999999995
11679083,22916892,False,False,0.21,0.5,0.92,0.43,1.0,0.27,0.41625
11679083,22895119,False,True,1.0,0.33,0.92,0.77,1.0,0.26,0.6599999999999999
11679083,23037500,False,False,0.21,0.62,0.92,0.92,1.0,0.15,0.4775
11679083,23111722,False,False,0.0,0.44,0.92,0.73,1.0,0.19,0.41
11679083,22895714,True,False,0.21,0.5,0.92,0.79,1.0,0.21,0.57875
11679083,22834383,True,False,0.21,0.62,0.92,0.87,1.0,0.22,0.605
11679083,22923138,False,True,1.0,0.62,0.92,0.94,1.0,0.26,0.7175
11679083,23172027,False,False,0.21,0.5,0.92,0.68,1.0,0.27,0.4475
11679083,24416908,True,False,0.0,0.5,0.92,0.43,1.0,0.22,0.50875
11679083,24430386,False,True,0.21,0.5,0.67,0.89,1.0,0.16,0.55375
11679083,24417143,False,False,0.21,0.44,0.92,0.66,1.0,0.19,0.4275
11679083,24431251,True,False,1.0,0.44,0.92,0.54,1.0,0.22,0.64
11679083,24460126,True,False,1.0,0.38,0.83,0.93,1.0,0.12,0.6575
11679083,24430807,False,False,0.21,0.5,0.92,0.74,1.0,0.17,0.4425
11679083,24461416,False,False,1.0,0.38,0.83,0.73,1.0,0.15,0.51125
11679083,24412967,False,False,0.21,0.44,0.75,0.81,1.0,0.09,0.4125
11679083,24501790,False,False,1.0,0.5,0.92,0.6,1.0,0.09,0.5137499999999999
11679083,24502165,True,False,0.21,0.5,0.92,0.69,1.0,0.3,0.5775
11679083,24485944,False,True,1.0,0.33,0.83,0.85,0.83,0.19,0.62875
11679083,24461172,False,False,1.0,0.12,0.92,0.93,1.0,0.2,0.52125
11679083,24512567,True,False,0.21,0.5,0.92,0.85,1.0,0.24,0.5900000000000001
11679083,22890813,False,True,1.0,0.5,0.92,0.91,1.0,0.16,0.68625
11679083,24431272,False,False,1.0,0.38,0.67,0.84,1.0,0.21,0.5125
11679083,24586103,True,False,1.0,0.44,0.92,0.74,1.0,0.3,0.6749999999999999
11679083,24575025,True,False,1.0,0.5,0.92,0.86,1.0,0.21,0.68625
11679083,24606672,True,False,0.21,0.5,0.92,0.89,1.0,0.18,0.5874999999999999
11679083,24617981,False,False,0.21,0.5,0.92,0.73,1.0,0.16,0.44
11679083,24635635,True,False,0.21,0.5,0.92,0.75,1.0,0.24,0.5775
11679083,24618864,True,False,1.0,0.44,0.92,0.62,1.0,0.28,0.6575000000000001
11679083,24634137,True,False,0.21,0.44,0.92,0.51,1.0,0.22,0.5375
11679083,24634621,True,False,0.21,0.5,0.92,0.79,1.0,0.17,0.57375
11679083,24529441,False,False,0.21,0.22,0.92,0.69,1.0,0.19,0.40375
11679083,24685186,True,False,0.21,0.38,0.92,0.61,1.0,0.25,0.5462499999999999
11679083,22529102,True,False,0.0,0.5,0.92,0.47,1.0,0.15,0.505
11679083,24666903,False,True,0.21,0.5,0.83,0.87,1.0,0.14,0.56875
11679083,24672469,True,False,1.0,0.12,0.83,0.69,1.0,0.24,0.6100000000000001
11679083,24655348,True,False,1.0,0.5,0.92,0.59,1.0,0.17,0.6475
11679083,24673735,True,False,1.0,0.12,0.83,0.8,1.0,0.18,0.61625
11679083,24655546,True,False,1.0,0.5,0.92,0.74,1.0,0.18,0.6675
11679083,25848641,False,False,1.0,0.22,0.92,0.83,1.0,0.17,0.5175000000000001
11679083,25888697,False,False,0.21,0.38,0.83,0.83,1.0,0.18,0.42875
11679083,25907131,True,False,1.0,0.44,0.79,0.8,0.75,0.15,0.6162500000000001
11679083,26036460,True,False,1.0,0.44,0.92,0.66,1.0,0.17,0.6487499999999999
11679083,30404299,True,False,0.21,0.38,0.92,0.57,1.0,0.24,0.54
11679083,30477998,False,False,1.0,0.25,0.92,0.66,1.0,0.23,0.5075000000000001
11679083,32011667,True,False,0.21,0.38,0.92,0.66,1.0,0.24,0.55125
11679083,34738362,True,False,1.0,0.38,0.92,0.82,1.0,0.21,0.66625
11679083,35979660,True,True,0.21,0.22,0.92,0.51,1.0,0.24,0.6375000000000001
11679083,37303802,True,False,0.21,0.22,0.92,0.72,1.0,0.22,0.53625
11679083,37417707,True,False,0.21,0.22,0.92,0.8,1.0,0.19,0.5425000000000001
11679083,37516374,True,False,0.21,0.22,0.92,0.57,1.0,0.22,0.5175
11679083,38176350,True,False,0.21,0.22,0.92,0.9,1.0,0.13,0.5475
11679083,38270618,False,False,0.0,0.22,0.92,0.91,1.0,0.17,0.4025
11679083,38292651,False,False,0.21,0.22,0.92,0.55,1.0,0.19,0.38625000000000004
11679083,38360501,False,True,0.0,0.25,0.92,0.59,1.0,0.17,0.49124999999999996
11679083,38542766,True,False,0.21,0.25,0.92,0.97,1.0,0.12,0.55875
